CASEID,FUELTYPE,WEATHER,SURFCOND,VIN,DVTOTAL,ROLLOVER,SPEEDLIMIT,BODYTYPE,PASSENGERS,BELTED_PASSENGERS,GAD1,AIRBAG_DEPLOYED,FIRE
2403511,1,1,1,5FNYF18448B0,999,0,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,0,999,2,1,1,F,1,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,40,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,40,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,999,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,999,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,40,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,40,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,999,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,999,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,40,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,40,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,999,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,1,999,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,40,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,40,2,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,999,1,1,1,F,2,1
2403523,1,1,1,3MYDLBYV1KY5,999,0,999,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,40,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,40,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,999,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,999,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,40,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,40,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,999,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,999,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,40,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,40,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,999,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,1,999,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,40,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,40,2,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,999,1,1,1,F,2,1
2403523,1,1,1,1GKEK13Z63J3,999,0,999,2,1,1,F,2,1
2403533,1,1,1,KL79MTSL0NB0,999,1,64,2,1,0,F,2,1
2403534,1,1,1,JF2SJAEC1HH4,999,1,89,2,1,1,F,1,1
2403538,1,1,1,3MYDLBZV2GY1,999,1,72,1,2,0,F,1,1
2403541,1,8,1,JNKCV61F39M3,24,1,89,1,1,0,F,1,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,48,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,48,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,999,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,999,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,48,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,48,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,999,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,999,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,48,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,48,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,999,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,1,999,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,48,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,48,1,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,999,2,1,1,F,2,1
2403545,1,1,1,4T3D6RFV3MU0,999,0,999,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,48,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,48,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,999,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,999,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,48,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,48,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,999,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,999,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,48,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,48,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,999,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,1,999,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,48,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,48,1,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,999,2,1,1,F,2,1
2403545,1,1,1,4S4BSAFC6K33,999,0,999,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,48,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,48,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,999,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,999,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,48,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,48,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,999,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,999,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,48,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,48,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,999,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,1,999,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,48,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,48,1,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,999,2,1,1,F,2,1
2403545,11,1,1,4T3D6RFV3MU0,999,0,999,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,48,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,48,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,999,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,999,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,48,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,48,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,999,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,999,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,48,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,48,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,999,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,1,999,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,48,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,48,1,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,999,2,1,1,F,2,1
2403545,11,1,1,4S4BSAFC6K33,999,0,999,1,1,1,F,2,1
2403547,1,1,1,5XYRK4LF9NG0,999,1,64,2,2,2,F,1,1
2403558,1,1,1,KL7CJLSB1GB6,999,1,105,2,2,2,F,2,1
2403563,1,1,1,1FM5K8AR6FGA,999,1,72,2,1,1,F,1,1
2403566,1,1,1,SHHFK7H45MU2,999,1,0,1,1,1,F,1,1
2403580,1,1,1,1G2WJ12M9RF2,999,1,113,1,1,0,N,2,2
2403588,1,2,2,1GCEC19X17Z1,999,2,105,3,1,0,T,2,1
2403589,1,1,1,1D7RB1GP9BS6,999,1,80,3,1,0,F,0,1
2403597,1,1,1,WBA3A5G53FNS,999,1,40,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,40,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,999,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,999,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,40,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,40,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,999,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,999,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,40,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,40,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,999,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,1,999,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,40,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,40,2,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,999,1,1,0,F,2,1
2403597,1,1,1,WBA3A5G53FNS,999,0,999,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,40,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,40,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,999,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,999,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,40,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,40,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,999,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,999,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,40,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,40,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,999,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,1,999,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,40,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,40,2,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,999,1,1,0,F,2,1
2403597,1,1,1,5NMS4DAL9NH4,999,0,999,2,1,0,F,2,1
2403610,1,1,1,JN8AS5MVXDW6,999,1,89,1,3,2,F,1,1
2403611,1,1,1,2T3P1RFV3PW3,999,1,72,2,2,2,L,2,1
2403612,1,1,1,4S4BTANCXM32,999,2,40,2,1,1,T,1,1
2403637,1,1,1,7MUFBABG7RV0,999,1,64,2,1,1,F,2,1
2403652,1,8,1,1FADP3F29EL3,999,1,64,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,1,40,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,1,40,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,1,999,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,1,999,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,0,40,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,0,40,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,0,999,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,16,0,999,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,1,40,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,1,40,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,1,999,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,1,999,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,0,40,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,0,40,1,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,0,999,4,1,1,F,2,1
2403668,1,1,1,W1XV0BEM3P42,999,0,999,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,1,40,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,1,40,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,1,999,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,1,999,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,0,40,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,0,40,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,0,999,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,16,0,999,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,1,40,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,1,40,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,1,999,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,1,999,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,0,40,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,0,40,1,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,0,999,4,1,1,F,2,1
2403668,1,1,1,1FAFP55U81G1,999,0,999,1,1,1,F,2,1
2403674,1,2,2,1GKKNKL42NZ1,999,1,105,2,1,0,F,1,1
2403681,1,2,2,3N1AB7AP9HY3,999,2,129,1,3,3,T,1,1
2403684,1,5,2,KNAFU6A28C56,999,1,89,1,2,0,L,2,1
2403694,1,1,1,1C4BJWEG9GL1,999,2,89,2,1,1,T,2,1
2403722,1,1,1,4S3BNAC67H30,999,1,113,1,1,1,F,1,1
2403728,1,1,1,1LN6L9RP6H56,999,1,89,1,1,1,F,1,1
2403730,2,1,1,2C4RDGEG0KR6,999,1,89,4,3,3,F,1,1
2403731,1,1,1,KNDRHDLG1P51,999,1,89,2,1,1,F,2,1
2403733,1,1,1,KM8J3CA27HU3,999,1,89,2,1,0,F,2,1
2403739,1,2,2,5TELU42N15Z0,999,1,72,3,1,1,F,2,1
2403743,1,1,1,2GNFLFEK2G61,999,1,105,2,1,0,F,2,1
2403749,1,1,1,5NMS6DAJ3PH6,38,1,40,2,1,0,F,1,1
2403760,1,1,1,1G1PE5SB8F72,999,1,89,1,1,1,U,2,1
2403774,1,1,1,2C3CDZFJ1NH1,999,1,48,1,2,2,F,2,1
2403775,1,1,2,1FTFW1ED7NFA,999,1,72,3,1,1,F,2,1
2403801,1,1,1,3KPF24AD0ME2,999,1,113,1,1,0,R,1,1
2403813,1,1,1,5J6RM3H49GL0,25,1,56,2,1,1,F,1,1
2403819,1,1,1,1FMCU9G68MUB,999,1,89,2,1,1,F,1,1
2403827,1,5,1,JTDS4MCEXNJ0,999,2,89,1,1,1,T,1,1
2403843,1,1,1,1B3EJ46X7WN2,24,1,56,1,2,2,R,2,1
2403845,1,1,1,5FNYF8H53RB0,999,1,72,2,1,1,F,1,1
2403850,11,2,2,1V2CMPE85PC0,999,1,113,2,3,2,B,2,1
2403857,1,1,1,1GBGC24R6XF0,34,1,56,3,1,0,F,0,1
2403867,1,1,1,JF2GPASC3F83,999,2,113,2,2,2,T,1,1
2403874,1,1,1,1FTDF15YXSLA,50,1,89,3,2,0,F,2,1
2403898,2,8,1,2GNFLGEK5C63,999,1,89,2,1,1,F,1,1
2403900,1,1,1,4JGFB5KB4RB2,62,1,89,2,1,1,F,1,1
2403929,1,8,1,2HKRW2H59JH6,999,1,40,2,1,0,F,1,1
2403934,1,1,1,2T1BURHE2KC2,36,1,89,1,1,1,F,2,1
2403939,1,1,1,5TFCZ5AN4MX2,60,1,64,3,1,0,F,1,1
2403942,1,1,1,JTDEPMAEXN30,999,1,89,1,1,1,F,2,1
2403955,1,5,1,1FMSK8DH9LGC,999,1,72,2,1,1,F,2,1
2403966,1,1,1,19XFL2H58RE0,8,1,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,1,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,1,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,1,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,0,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,0,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,0,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,8,0,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,1,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,1,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,1,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,1,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,0,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,0,40,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,0,999,1,2,1,R,2,1
2403966,1,1,1,19XFL2H58RE0,999,0,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,1,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,1,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,1,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,1,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,0,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,0,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,0,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,8,0,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,1,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,1,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,1,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,1,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,0,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,0,40,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,0,999,1,2,1,R,2,1
2403966,1,1,1,1NXBR30E05Z3,999,0,999,1,2,1,R,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,1,48,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,1,48,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,1,999,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,1,999,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,0,48,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,0,48,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,0,999,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,19,0,999,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,1,48,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,1,48,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,1,999,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,1,999,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,0,48,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,0,48,4,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,0,999,2,1,1,F,2,1
2403973,1,1,1,5XYRLDLC4NG1,999,0,999,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,1,48,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,1,48,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,1,999,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,1,999,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,0,48,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,0,48,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,0,999,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,19,0,999,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,1,48,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,1,48,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,1,999,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,1,999,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,0,48,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,0,48,4,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,0,999,2,1,1,F,2,1
2403973,1,1,1,5TDYK3DC2CS2,999,0,999,4,1,1,F,2,1
2403985,1,1,1,3GTU2VEC9FG5,23,1,40,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,1,40,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,1,999,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,1,999,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,0,40,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,0,40,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,0,999,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,23,0,999,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,1,40,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,1,40,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,1,999,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,1,999,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,0,40,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,0,40,1,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,0,999,3,1,0,F,1,1
2403985,1,1,1,3GTU2VEC9FG5,999,0,999,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,1,40,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,1,40,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,1,999,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,1,999,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,0,40,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,0,40,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,0,999,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,23,0,999,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,1,40,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,1,40,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,1,999,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,1,999,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,0,40,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,0,40,1,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,0,999,3,1,0,F,1,1
2403985,1,1,1,JN8AZ1MW3EW5,999,0,999,1,1,0,F,1,1
2403991,1,1,1,58ADZ1B1XLU0,72,1,72,1,3,2,F,1,1
2404009,1,1,1,JF2SHAAC0BH7,999,2,64,2,1,1,T,1,1
2404010,1,2,2,1FTEW1E43LFA,32,1,89,3,1,1,F,1,1
2404020,1,8,2,5NPD74LF9LH6,999,1,89,1,1,1,F,1,1
2404033,1,1,1,1FMJK1KT8HEA,999,1,113,2,1,1,F,2,1
2404039,1,1,1,1FTCR10A7VUA,999,2,89,3,1,1,T,1,1
2404041,1,1,1,5J6RM4H78EL1,999,1,89,2,1,0,F,0,1
2404060,1,2,2,1G1ZE5ST7GF1,999,1,80,1,1,0,F,1,1
2404076,4,1,1,1FT7W2BT1MED,42,1,72,3,2,0,F,1,1
2404092,1,1,1,2FMDK48C28BA,999,0,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,0,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,999,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,48,1,1,1,B,2,1
2404092,1,1,1,2FMDK48C28BA,999,1,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,1,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,1,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,1,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,1,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,0,48,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,1,999,1,1,1,B,2,1
2404092,1,1,1,5GZER137X8J2,999,1,999,1,1,1,B,2,1
